@RELATION svm_model
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {bumps,door,steps,speech,spcDoor,background,scream}

@DATA
0.045963,0.134675,3.249154,0.109280,0.128499,0.300598,0.003603,0.058481,-22.195261,-1.422839,-1.690836,0.028122,0.516685,-0.390753,-0.647693,0.224146,0.597032,0.670051,-0.768751,0.015490,-0.013887,0.001566,0.000168,0.000161,0.000156,0.000040,0.000562,0.000735,0.000086,0.000110,0.000088,0.012326,0.012400,0.006866,0.003121,0.015669,0.071968,0.005952,0.013310,0.023323,0.000741,0.004816,0.562687,0.575158,0.184593,0.152513,0.117413,0.104383,0.105542,0.158993,0.164954,0.108377,0.107952,0.085459,0.035387,0.001303,0.000169,0.000133,0.000173,0.000025,0.000251,0.000764,0.000032,0.000057,0.000037,0.004069,0.014139,0.004854,scream
0.057139,0.058605,3.208104,0.109543,0.120381,0.398093,0.001116,0.073410,-21.950704,-1.930191,-2.244761,0.782369,0.268661,-0.459938,-0.805373,-0.017286,0.012618,0.676485,-0.358139,0.490225,-0.098714,0.006918,0.001167,0.000674,0.002134,0.000313,0.000464,0.001307,0.000948,0.002697,0.000401,0.001255,0.001537,0.002377,0.001525,0.010125,0.098603,0.005454,0.011629,0.029433,0.000281,0.004470,0.335024,0.351004,0.199015,0.176731,0.112777,0.106164,0.117257,0.123412,0.160500,0.106337,0.076267,0.093588,0.091131,0.005918,0.000531,0.000596,0.001886,0.000194,0.000181,0.000808,0.000674,0.001248,0.000161,0.000620,0.001096,0.001516,scream
0.057690,0.047818,2.699739,0.099649,0.116551,0.381746,0.001271,0.080497,-21.951159,-1.075282,-1.681289,0.029123,-0.117411,-0.646407,-0.659508,-0.114703,0.001877,0.983738,-0.078847,-0.010035,-0.219797,0.000157,0.000111,0.000186,0.000692,0.008270,0.001033,0.000890,0.001165,0.001834,0.026102,0.000734,0.000280,0.007646,0.004222,0.014891,0.212613,0.006680,0.014701,0.084733,0.000346,0.009476,0.389113,0.443620,0.444892,0.248091,0.209007,0.150022,0.150537,0.112876,0.109176,0.148019,0.179970,0.109813,0.082342,0.000086,0.000041,0.000084,0.000575,0.004500,0.001371,0.000681,0.001419,0.001694,0.012289,0.000342,0.000191,0.003336,scream
0.057391,0.034616,3.228732,0.105128,0.119916,0.318962,0.000886,0.071523,-22.054834,-1.464257,-2.696348,0.344606,-0.284053,-0.314849,-0.310325,0.480233,-0.303812,0.428514,-0.304115,-0.085045,0.036957,0.003281,0.003218,0.000724,0.001630,0.001711,0.001746,0.000960,0.003800,0.000878,0.001247,0.000522,0.001293,0.002370,0.001445,0.005856,0.039298,0.004416,0.008693,0.036326,0.000132,0.005182,0.317449,0.328518,0.190481,0.142931,0.103248,0.097820,0.102859,0.115977,0.157269,0.130291,0.125153,0.088722,0.063232,0.002675,0.001302,0.000325,0.000764,0.001436,0.000975,0.000575,0.002167,0.000455,0.000762,0.000297,0.000817,0.001186,scream
0.046484,0.093177,3.244662,0.137888,0.147773,0.228348,0.001769,0.058494,-22.399515,-1.226962,-2.103413,0.544005,-0.101340,-0.758567,-0.442162,0.163752,0.762425,0.334951,-0.637324,-0.266720,-0.116085,0.003292,0.000314,0.000081,0.000169,0.000046,0.000051,0.005657,0.000204,0.000086,0.000507,0.000272,0.033376,0.010136,0.001809,0.018738,0.052651,0.005493,0.009640,0.034273,0.000883,0.001105,0.507203,0.415605,0.224559,0.214569,0.147824,0.163727,0.126037,0.130799,0.095536,0.102613,0.144958,0.088218,0.068880,0.002663,0.000150,0.000041,0.000107,0.000038,0.000034,0.003937,0.000160,0.000082,0.000450,0.000255,0.027080,0.007303,scream
0.048721,0.050648,3.257426,0.115023,0.129278,0.334349,0.001479,0.083472,-22.761472,-1.780162,-2.050497,-0.131987,0.012568,-0.250726,-0.788829,0.336956,0.587201,0.569985,-0.476441,-0.280957,0.113027,0.000562,0.000331,0.000219,0.000265,0.000166,0.000315,0.000845,0.000251,0.000310,0.003643,0.003382,0.011246,0.004746,0.003138,0.008972,0.050366,0.004572,0.008379,0.041029,0.000612,0.007037,0.479825,0.352524,0.242041,0.189797,0.160230,0.157034,0.154496,0.207742,0.113117,0.061557,0.121809,0.121022,0.084616,0.000388,0.000179,0.000167,0.000162,0.000115,0.000181,0.000372,0.000163,0.000166,0.004593,0.003414,0.007375,0.004018,scream
0.052573,0.069288,3.260492,0.106746,0.124029,0.161737,0.001446,0.066201,-22.230110,-1.745633,-1.937032,0.888560,-0.323187,-0.960169,-0.244466,-0.027430,-0.342125,0.318949,0.581939,0.431414,-0.041554,0.000063,0.000164,0.004320,0.003160,0.001038,0.002314,0.000699,0.002494,0.001039,0.000659,0.000344,0.000394,0.002483,0.002479,0.008960,0.030497,0.006271,0.013137,0.019849,0.000513,0.003258,0.316411,0.317517,0.175735,0.202394,0.231425,0.169289,0.182378,0.146505,0.183760,0.157559,0.091179,0.107629,0.116297,0.000036,0.000071,0.003476,0.003333,0.000777,0.001964,0.000469,0.001697,0.000731,0.000650,0.000233,0.000334,0.001582,scream
0.065764,0.042861,3.272211,0.124251,0.122770,0.659348,0.000817,0.126962,-21.772795,-2.003028,-1.962766,-0.004893,0.274989,-0.859089,-0.444415,-0.382573,0.543936,0.276684,0.401851,0.074094,-0.277262,0.000851,0.001808,0.000398,0.001105,0.001253,0.000224,0.000630,0.000523,0.001255,0.013478,0.001391,0.001042,0.004230,0.003790,0.006406,0.027038,0.005919,0.007040,0.060894,0.000212,0.009371,0.271659,0.271822,0.293223,0.191647,0.138914,0.101953,0.214863,0.213541,0.190841,0.178373,0.141676,0.170115,0.105712,0.000707,0.001756,0.000161,0.000766,0.001052,0.000163,0.000407,0.000209,0.000803,0.010685,0.001261,0.000633,0.002790,scream
0.053273,0.059011,3.268826,0.103370,0.112869,0.277439,0.001342,0.067314,-22.165678,-2.127846,-2.039492,0.712292,0.033070,-0.601449,-0.638062,0.435416,0.384401,0.582150,-0.702473,-0.008481,0.314152,0.003281,0.000950,0.000524,0.000350,0.000457,0.003088,0.001590,0.000815,0.000429,0.000657,0.003145,0.002655,0.002362,0.001727,0.007239,0.054245,0.004189,0.009836,0.028463,0.000336,0.004111,0.324864,0.421862,0.215156,0.101199,0.130197,0.107615,0.126948,0.182585,0.135759,0.079210,0.141144,0.066858,0.072125,0.002717,0.000712,0.000439,0.000190,0.000344,0.001469,0.001156,0.000443,0.000365,0.000504,0.002281,0.001867,0.001136,scream
0.069612,0.046955,3.212947,0.117773,0.112380,0.468938,0.000710,0.088829,-22.030217,-2.605655,-1.955958,0.469684,-0.384645,-0.309069,0.320453,0.292750,0.556598,-0.210308,-0.293870,-0.063696,-0.206954,0.000865,0.002989,0.004233,0.000275,0.000520,0.000549,0.001577,0.001209,0.003645,0.001363,0.000948,0.000933,0.001949,0.003581,0.010172,0.048352,0.003028,0.005797,0.027710,0.000177,0.003943,0.531216,0.390672,0.194614,0.117898,0.130312,0.155692,0.163759,0.235467,0.169137,0.236798,0.116589,0.133672,0.050845,0.000874,0.002110,0.002886,0.000215,0.000363,0.000234,0.001122,0.000904,0.002639,0.000512,0.000804,0.000363,0.000719,scream
0.060017,0.044372,2.871210,0.090647,0.094370,0.290192,0.001247,0.073610,-22.568172,-2.022871,-1.500499,1.019600,-0.283814,-0.793274,-0.100429,-0.109740,-0.615623,0.263089,0.133848,0.328414,-0.074652,0.000327,0.000387,0.003126,0.003299,0.000685,0.000971,0.001059,0.005946,0.000977,0.000408,0.000528,0.000155,0.002372,0.001113,0.012319,0.123314,0.002766,0.006966,0.022729,0.000396,0.003857,0.370570,0.342569,0.183338,0.118498,0.143959,0.107430,0.092796,0.100082,0.119320,0.181666,0.114055,0.132096,0.100258,0.000119,0.000153,0.001692,0.002726,0.000509,0.000379,0.000468,0.003233,0.000659,0.000159,0.000359,0.000048,0.000781,scream
0.053597,0.066775,3.258720,0.157185,0.146076,0.329414,0.001774,0.070340,-23.553922,-1.540794,-1.903031,0.821779,0.114313,-0.508169,0.318174,0.414018,-0.056258,-0.678177,0.084386,0.433064,-0.308909,0.000125,0.000438,0.003202,0.005810,0.001271,0.000226,0.000298,0.000097,0.000094,0.000170,0.000771,0.000140,0.002415,0.002218,0.009535,0.019991,0.007473,0.009742,0.035302,0.000470,0.001975,0.428446,0.463018,0.224218,0.099626,0.143009,0.094380,0.163287,0.078422,0.097954,0.109097,0.101322,0.099846,0.076847,0.000101,0.000455,0.002567,0.005541,0.001054,0.000174,0.000281,0.000066,0.000037,0.000152,0.000522,0.000093,0.001641,scream
0.048566,0.134740,3.279750,0.172762,0.166358,0.322275,0.004629,0.056703,-24.105008,-1.065649,-1.608953,0.505975,0.409888,-0.570743,-0.157971,0.543757,0.470240,-0.652078,-0.355145,0.394177,0.123081,0.000133,0.021416,0.000068,0.000020,0.000014,0.000136,0.000021,0.000030,0.000823,0.000023,0.000018,0.000049,0.005918,0.004165,0.022929,0.040384,0.010538,0.006551,0.035378,0.002624,0.007448,0.991983,0.565152,0.193806,0.110063,0.199100,0.162567,0.132208,0.123431,0.152099,0.109812,0.122696,0.137924,0.126678,0.000135,0.014020,0.000057,0.000015,0.000010,0.000147,0.000023,0.000030,0.000781,0.000015,0.000015,0.000040,0.003862,scream
0.056467,0.030805,3.253115,0.112042,0.124536,0.388300,0.000833,0.067663,-21.682687,-0.936330,-2.667689,-0.763437,-0.062216,-0.501892,0.426269,0.124574,-0.001427,0.050725,-0.305129,-0.234549,0.030423,0.001687,0.007724,0.003959,0.001081,0.003684,0.001221,0.002579,0.002198,0.002448,0.001510,0.001279,0.001540,0.004499,0.001655,0.004839,0.024885,0.003024,0.005203,0.046331,0.000141,0.005683,0.217192,0.242131,0.182999,0.142881,0.129784,0.115365,0.080754,0.202799,0.129418,0.130142,0.123366,0.088245,0.084559,0.001419,0.006392,0.004065,0.000579,0.003720,0.000589,0.001289,0.000827,0.000994,0.000533,0.000630,0.000693,0.002864,scream
0.056943,0.044311,3.221524,0.116003,0.133810,0.366817,0.000905,0.074212,-21.559991,-0.964730,-2.585327,-0.519872,0.109064,-0.723170,0.507523,0.077327,0.072904,0.002765,-0.370676,-0.300267,0.089709,0.001227,0.003745,0.004315,0.001865,0.000973,0.001570,0.002346,0.001124,0.003488,0.001139,0.001081,0.001577,0.002848,0.002542,0.005797,0.049025,0.004856,0.010257,0.044233,0.000185,0.006257,0.225605,0.257230,0.202967,0.113329,0.111000,0.122824,0.097556,0.160207,0.129123,0.122516,0.126182,0.106928,0.076286,0.000992,0.002448,0.002176,0.001016,0.000710,0.000729,0.001511,0.000447,0.001791,0.000977,0.000482,0.001276,0.000916,scream
0.061830,0.049103,3.273922,0.100525,0.099621,0.341481,0.001010,0.082562,-21.719803,-2.328107,-1.987285,0.585338,-0.591717,-0.475227,0.108297,0.503609,0.235467,0.230417,-0.403979,-0.066553,-0.247244,0.001722,0.000709,0.001931,0.000948,0.000954,0.005437,0.015713,0.001472,0.001565,0.001410,0.001859,0.003315,0.006168,0.002284,0.007599,0.037212,0.004120,0.012869,0.030674,0.000171,0.003761,0.226744,0.309740,0.177701,0.176490,0.134644,0.119972,0.086349,0.060764,0.072383,0.084728,0.071647,0.052970,0.072817,0.001304,0.000495,0.001438,0.000477,0.000859,0.002199,0.017148,0.000731,0.001051,0.000844,0.000687,0.002327,0.005244,scream
0.053184,0.196785,3.256490,0.089657,0.100346,0.131020,0.005041,0.055406,-23.993285,-2.224386,-1.303220,1.638206,-0.224504,-0.873069,0.393292,0.822727,-1.125244,0.489471,0.332464,-0.466436,0.000562,0.000041,0.000070,0.000043,0.000471,0.004299,0.001254,0.001061,0.000036,0.000041,0.000037,0.000034,0.000026,0.001378,0.000514,0.015056,0.060409,0.009420,0.020619,0.022533,0.001279,0.001042,1.128294,0.740633,0.172536,0.177368,0.078074,0.094829,0.113368,0.080339,0.207539,0.116127,0.077408,0.061531,0.083005,0.000058,0.000113,0.000035,0.000350,0.001313,0.000762,0.001019,0.000025,0.000039,0.000053,0.000032,0.000027,0.000282,scream
0.059314,0.199487,3.294772,0.107637,0.113662,0.173263,0.005286,0.060617,-24.146940,-1.834096,-1.063554,1.452962,-0.517165,-0.717782,0.925406,-0.158055,-0.708370,0.954621,-0.578292,0.092393,0.034303,0.000013,0.000014,0.000017,0.000014,0.000200,0.001012,0.009528,0.007622,0.000361,0.000045,0.000023,0.000019,0.004550,0.000930,0.008039,0.022720,0.009485,0.018725,0.021457,0.001801,0.000515,1.179607,1.076004,0.116615,0.157088,0.114784,0.159310,0.133502,0.177564,0.189035,0.109312,0.152869,0.093644,0.059097,0.000009,0.000005,0.000009,0.000005,0.000239,0.001290,0.004736,0.005907,0.000373,0.000033,0.000015,0.000011,0.002741,scream
0.064899,0.049580,3.235339,0.139130,0.128254,0.398620,0.002181,0.088762,-24.792255,-2.217085,-1.054228,0.532359,-0.204535,0.278199,0.612273,-1.008849,-0.255523,0.941975,0.005601,-0.576661,0.221909,0.000033,0.000018,0.000110,0.000052,0.000023,0.000068,0.000111,0.001937,0.003803,0.000226,0.000052,0.000199,0.001381,0.000988,0.009069,0.051617,0.005475,0.008209,0.031784,0.000584,0.006472,0.879818,0.628186,0.238112,0.169208,0.133229,0.093579,0.076221,0.100462,0.094922,0.091132,0.088852,0.105830,0.046966,0.000014,0.000005,0.000079,0.000032,0.000014,0.000046,0.000085,0.001816,0.003259,0.000166,0.000023,0.000088,0.000980,scream
0.092828,0.066671,3.258781,0.147127,0.106925,1.079219,0.000920,0.187438,-24.346787,-3.584657,-0.950068,0.979516,-0.215906,0.150173,0.396337,-0.761677,-0.119258,0.484126,0.142316,-0.477259,0.114601,0.000736,0.000117,0.002100,0.000276,0.000275,0.000224,0.000398,0.032062,0.000402,0.000617,0.000473,0.000675,0.008939,0.010583,0.011177,0.053796,0.004674,0.009464,0.107223,0.000274,0.010953,0.482980,0.317222,0.172286,0.140147,0.172771,0.066714,0.169938,0.140604,0.144371,0.086710,0.121738,0.115128,0.059462,0.000788,0.000068,0.001692,0.000135,0.000088,0.000191,0.000337,0.026451,0.000317,0.000448,0.000266,0.000547,0.007138,scream
0.084812,0.039513,3.184003,0.126700,0.104045,0.790315,0.000553,0.125928,-24.022442,-4.192049,-0.528663,1.164159,-0.646411,-0.166333,0.286369,0.096167,-0.432210,0.156717,0.206173,-0.363788,0.230845,0.000256,0.002785,0.000615,0.000527,0.001005,0.007296,0.001698,0.000648,0.000693,0.000545,0.000526,0.001076,0.002430,0.002590,0.010817,0.094570,0.005522,0.013833,0.048621,0.000107,0.005168,0.560600,0.507165,0.303958,0.209029,0.141362,0.113551,0.070339,0.089071,0.114197,0.068970,0.093741,0.100256,0.077398,0.000168,0.001692,0.000482,0.000254,0.000383,0.005940,0.000959,0.000378,0.000290,0.000372,0.000322,0.000708,0.001521,scream
0.083589,0.089410,3.272721,0.132351,0.114802,0.515399,0.001047,0.102675,-23.228721,-3.916986,-0.600828,1.463668,-0.462656,-0.097775,-0.178697,-0.005488,0.206577,0.058608,-0.038783,-0.226544,0.349790,0.000366,0.000554,0.000367,0.000715,0.000367,0.000881,0.000461,0.000978,0.000437,0.000271,0.002269,0.002781,0.001534,0.002370,0.009478,0.022719,0.003076,0.007171,0.131549,0.000276,0.010937,0.326393,0.367125,0.205953,0.122601,0.153743,0.172714,0.138618,0.155793,0.136130,0.116448,0.103424,0.094411,0.083352,0.000269,0.000514,0.000245,0.000697,0.000274,0.000678,0.000421,0.000769,0.000283,0.000177,0.002624,0.002369,0.001283,scream
0.081702,0.058159,3.285343,0.150831,0.127025,0.664877,0.001050,0.116380,-24.060063,-3.560103,-0.155214,0.735406,-0.728913,0.293241,0.223954,-0.405250,-0.382464,0.259771,0.445619,-0.281528,0.092446,0.000422,0.001438,0.000870,0.000169,0.000148,0.000169,0.001821,0.001863,0.000193,0.000236,0.000764,0.000346,0.000973,0.004151,0.007901,0.023994,0.005154,0.007928,0.081044,0.000313,0.005948,0.620252,0.549871,0.172564,0.081596,0.097403,0.060851,0.132112,0.125431,0.119416,0.104413,0.077263,0.080089,0.068835,0.000252,0.001011,0.000721,0.000108,0.000112,0.000112,0.001556,0.001600,0.000130,0.000121,0.000681,0.000286,0.000651,scream
0.066550,0.084806,3.273247,0.143910,0.129322,0.344092,0.002212,0.093366,-24.445627,-3.077744,-0.251984,0.764096,-0.741015,0.356274,0.423311,-0.472019,-0.381324,0.537912,0.252126,-0.478436,0.275369,0.000061,0.000144,0.004200,0.000071,0.000031,0.000155,0.000314,0.034067,0.000105,0.000076,0.000046,0.000190,0.009419,0.002432,0.011542,0.037269,0.004982,0.010638,0.054831,0.000958,0.003544,0.608769,0.441088,0.166308,0.113891,0.081273,0.137617,0.108702,0.110062,0.083842,0.081723,0.088808,0.083094,0.065116,0.000056,0.000087,0.004885,0.000039,0.000019,0.000107,0.000354,0.035627,0.000077,0.000060,0.000038,0.000098,0.009781,scream
0.078072,0.148108,3.306121,0.170459,0.134935,0.996904,0.001528,0.185807,-22.516915,-1.497623,-1.611891,0.508472,0.030701,-0.743463,0.417958,0.327484,0.656152,-0.870869,-0.360741,0.384401,-0.039930,0.000233,0.000589,0.004574,0.000326,0.000337,0.000139,0.000135,0.000180,0.000197,0.000481,0.000177,0.000250,0.001370,0.011306,0.004748,0.024550,0.011682,0.010775,0.082462,0.000540,0.011203,0.949571,0.369069,0.214401,0.136624,0.116767,0.200708,0.168263,0.113553,0.170135,0.181308,0.134792,0.207491,0.162718,0.000310,0.000547,0.003943,0.000337,0.000381,0.000053,0.000109,0.000151,0.000133,0.000430,0.000133,0.000191,0.001102,scream
0.085312,0.178345,3.028021,0.144363,0.131684,0.710176,0.002388,0.111997,-22.848527,-1.896044,-0.343206,1.097155,-0.184487,-0.270176,0.671026,-0.982521,0.738112,-0.304386,-0.027904,0.106307,-0.050238,0.000558,0.000480,0.000106,0.000306,0.000202,0.000515,0.000647,0.000462,0.000388,0.007018,0.000719,0.000499,0.002134,0.008238,0.023180,0.099536,0.010951,0.010363,0.117581,0.000875,0.015618,0.698795,0.256413,0.618306,0.180815,0.293828,0.162456,0.177429,0.142884,0.152447,0.103831,0.136352,0.074197,0.040865,0.000217,0.000167,0.000056,0.000139,0.000101,0.000166,0.000456,0.000165,0.000250,0.005757,0.000473,0.000241,0.001602,scream
0.166229,0.211199,3.179677,0.233417,0.156987,1.533495,0.001286,0.238982,-23.948208,-1.789551,0.788546,0.290745,-0.741318,0.891938,-0.636812,0.457340,-0.115967,0.027933,0.218829,-0.193854,0.372221,0.000557,0.000985,0.001154,0.001244,0.009431,0.000057,0.000043,0.001899,0.000059,0.000056,0.000151,0.000571,0.003300,0.016675,0.054716,0.184245,0.017866,0.007143,0.095598,0.000569,0.028899,0.663551,0.442738,0.318884,0.197866,0.268185,0.161604,0.128653,0.117728,0.261663,0.264811,0.196011,0.176383,0.096704,0.000691,0.001329,0.001012,0.001197,0.007567,0.000049,0.000023,0.000725,0.000035,0.000044,0.000057,0.000552,0.001756,scream
0.102578,0.157811,3.236856,0.145084,0.111720,0.615326,0.002053,0.125965,-23.743501,-3.647534,-0.237979,0.848223,0.022554,-0.378384,-0.057321,0.709307,-0.546234,0.038903,0.231638,0.003456,-0.180835,0.001574,0.001596,0.003261,0.001191,0.001647,0.000691,0.001539,0.000130,0.000112,0.000164,0.000111,0.000188,0.001776,0.008137,0.029914,0.088200,0.007694,0.011014,0.289105,0.000973,0.022059,1.257662,0.438628,0.524288,0.243706,0.307783,0.219793,0.187813,0.302603,0.359351,0.363567,0.318053,0.259285,0.144506,0.001333,0.001697,0.001939,0.000868,0.001597,0.000589,0.001252,0.000128,0.000122,0.000140,0.000073,0.000169,0.000619,scream
0.107202,0.133146,3.279176,0.147831,0.113371,0.888048,0.001142,0.150864,-23.098486,-3.344168,-0.414509,0.946114,-0.194399,-0.133238,-0.020095,0.421707,-0.430196,0.181404,0.065163,-0.050531,0.055707,0.000600,0.000804,0.000359,0.000298,0.003566,0.000454,0.000917,0.000967,0.000533,0.000442,0.000398,0.000146,0.001249,0.013273,0.010688,0.034706,0.009994,0.009053,0.144268,0.000420,0.010804,0.921431,0.275133,0.470111,0.217980,0.210041,0.162029,0.202993,0.150615,0.112466,0.191568,0.162304,0.064353,0.072958,0.000449,0.000258,0.000223,0.000188,0.001406,0.000261,0.000660,0.000677,0.000320,0.000261,0.000292,0.000101,0.000354,scream
0.067581,0.034972,3.253781,0.136077,0.129770,0.373156,0.001743,0.089478,-24.750679,-2.906912,-1.377390,0.570497,-0.295232,0.177821,0.865886,-0.632768,-0.575924,0.200718,0.993684,-0.703440,0.021515,0.000190,0.002689,0.000216,0.000076,0.000337,0.000297,0.011715,0.003328,0.000308,0.000120,0.000258,0.000118,0.004004,0.002266,0.004226,0.029699,0.005703,0.010383,0.036992,0.000357,0.002250,0.645825,0.525576,0.263812,0.130951,0.101935,0.133032,0.106655,0.084894,0.065937,0.095186,0.109524,0.032575,0.067487,0.000158,0.001481,0.000087,0.000045,0.000163,0.000150,0.010727,0.003068,0.000227,0.000067,0.000071,0.000071,0.003328,scream
0.062857,0.123638,3.254844,0.110383,0.125259,0.173646,0.004936,0.077141,-23.692174,-2.469781,-1.487070,0.818016,-0.556875,0.085102,0.710017,0.223868,-0.724333,-0.511480,0.527823,0.390852,-0.392981,0.000202,0.000197,0.000048,0.000423,0.003270,0.003023,0.000613,0.000989,0.000031,0.000061,0.000150,0.000858,0.001956,0.002301,0.021384,0.027903,0.007127,0.014658,0.032132,0.001552,0.001300,0.729101,0.537529,0.276175,0.220080,0.200299,0.125343,0.137841,0.163958,0.088224,0.141676,0.110957,0.125172,0.105128,0.000177,0.000143,0.000042,0.000514,0.003109,0.003174,0.000613,0.000832,0.000016,0.000056,0.000153,0.000907,0.001184,scream
0.067463,0.144025,3.278646,0.113498,0.123379,0.237511,0.004453,0.073787,-23.311709,-1.911251,-1.148252,0.805709,-0.308425,-0.035005,0.367179,0.370165,-0.431126,-0.582185,0.141584,0.688270,-0.578874,0.000020,0.000033,0.000051,0.017888,0.000114,0.000035,0.000016,0.001456,0.000023,0.000025,0.013964,0.000059,0.006129,0.002536,0.016445,0.013889,0.007580,0.014567,0.020744,0.001380,0.000172,0.718667,0.571659,0.212247,0.091923,0.233289,0.173680,0.190488,0.098685,0.154010,0.097047,0.067243,0.059485,0.079616,0.000007,0.000015,0.000019,0.009832,0.000076,0.000008,0.000004,0.001203,0.000011,0.000007,0.011141,0.000025,0.003842,scream
0.071724,0.122253,3.209869,0.124186,0.132471,0.263680,0.003856,0.073564,-23.944656,-2.878679,-1.399410,0.632666,-0.461731,-0.113075,0.536948,0.448162,-0.310661,-0.688610,0.010022,0.592358,-0.385798,0.000035,0.000101,0.000189,0.021028,0.000043,0.000045,0.000065,0.000684,0.000061,0.000090,0.037996,0.000048,0.011756,0.000904,0.016534,0.100551,0.013625,0.029069,0.019723,0.002391,0.000296,0.931530,0.539798,0.272126,0.217090,0.258669,0.240833,0.263578,0.219773,0.224247,0.177537,0.210662,0.170723,0.117418,0.000029,0.000097,0.000174,0.018811,0.000032,0.000046,0.000074,0.000387,0.000065,0.000075,0.030408,0.000031,0.009380,scream
0.072716,0.048127,3.251767,0.129413,0.119713,0.656684,0.002678,0.113968,-24.785649,-2.534565,-0.860562,0.467750,-0.490631,0.008510,0.688980,0.272528,-0.791037,-0.362443,0.599162,0.110517,-0.125324,0.001027,0.000177,0.000041,0.000133,0.003018,0.001733,0.000052,0.000045,0.000063,0.000100,0.000049,0.002569,0.001651,0.002593,0.010427,0.027777,0.004501,0.008885,0.061088,0.000674,0.007829,0.616390,0.545862,0.250604,0.126097,0.223707,0.183745,0.164967,0.187616,0.151175,0.148372,0.130700,0.113718,0.058850,0.001108,0.000084,0.000027,0.000080,0.004237,0.001711,0.000024,0.000023,0.000047,0.000070,0.000014,0.002670,0.001710,scream
0.065057,0.053447,3.162739,0.136458,0.136308,0.455448,0.003003,0.101330,-24.245993,-1.915384,-0.899926,0.392623,-0.352181,-0.442305,0.617918,0.711095,-0.373862,-0.849100,0.185172,0.404970,-0.080143,0.000079,0.000101,0.000139,0.027019,0.000085,0.000053,0.000193,0.000488,0.000149,0.000643,0.010955,0.000034,0.008394,0.006003,0.018694,0.072792,0.008649,0.015548,0.104698,0.001106,0.014468,0.359323,0.388021,0.244967,0.124720,0.261095,0.208970,0.152844,0.196067,0.148713,0.156638,0.152555,0.075054,0.142673,0.000090,0.000102,0.000128,0.021532,0.000057,0.000035,0.000201,0.000165,0.000155,0.000652,0.007941,0.000027,0.006283,scream
